change_id,timestamp,interval_index,system,component,environment,change_type,object_type,object_name,old_dtype,new_dtype,columns_added,columns_dropped,tables_added,tables_dropped,impacted_rows_estimate,severity,requires_backfill,user_id,ticket_id
101433,2025-11-07T08:00:00,112,Qlik,Qlik_App_06,prod,modify_type,table,Qlik_App_06_table_9415,TIMESTAMP,BOOLEAN,0,0,0,0,4024,low,FALSE,user_033,TKT-44318
101434,2025-11-07T08:00:00,112,Qlik,Qlik_App_05,dev,add_column,table,Qlik_App_05_table_6272,,VARCHAR,1,0,0,0,1777,medium,FALSE,user_012,TKT-59614
101435,2025-11-07T08:00:00,112,Qlik,Qlik_App_08,dev,add_column,column,Qlik_App_08_column_7445,,BIGINT,1,0,0,0,2579,low,FALSE,user_040,TKT-78945
101436,2025-11-07T08:00:00,112,Qlik,Qlik_App_07,dev,add_column,table,Qlik_App_07_table_7106,,DATE,3,0,0,0,14777,high,FALSE,user_036,TKT-74400
101437,2025-11-07T08:00:00,112,DataWarehouse,Core,prod,add_column,table,Core_table_6843,,INTEGER,2,0,0,0,10288,low,TRUE,user_050,TKT-14590
101438,2025-11-07T08:00:00,112,DataWarehouse,Core,prod,add_column,column,Core_column_5831,,TIMESTAMP,2,0,0,0,6558,medium,TRUE,user_050,TKT-99668
101439,2025-11-07T08:00:00,112,BigData,Hadoop_Cluster_A,prod,drop_column,view,Hadoop_Cluster_A_view_5322,VARCHAR,,0,2,0,0,149028,medium,FALSE,user_012,TKT-61863
101440,2025-11-07T08:00:00,112,BigData,Hadoop_Cluster_B,prod,add_column,column,Hadoop_Cluster_B_column_5379,,DATE,2,0,0,0,22233,medium,FALSE,user_047,TKT-28869
101441,2025-11-07T08:00:00,112,BigData,Hadoop_Cluster_B,dev,add_column,view,Hadoop_Cluster_B_view_9108,,TEXT,2,0,0,0,88840,low,FALSE,user_012,TKT-68323
101442,2025-11-07T08:00:00,112,Glue,Glue_Job_020,dev,modify_type,table,Glue_Job_020_table_8714,TIMESTAMP,VARCHAR,0,0,0,0,9210,low,FALSE,user_032,TKT-21672
101443,2025-11-07T08:00:00,112,Glue,Glue_Job_008,prod,modify_type,column,Glue_Job_008_column_6967,TIMESTAMP,TEXT,0,0,0,0,2180,low,TRUE,user_029,TKT-40992
101444,2025-11-07T08:00:00,112,Glue,Glue_Job_020,dev,add_index,table,Glue_Job_020_table_5494,,,0,0,0,0,1768,low,FALSE,user_043,TKT-67278
101445,2025-11-07T08:00:00,112,Glue,Glue_Job_006,prod,add_view,table,Glue_Job_006_table_6672,,,0,0,0,0,2289,high,TRUE,user_001,TKT-73884
101446,2025-11-07T08:00:00,112,OnPrem,OnPrem_Srv_04,dev,add_column,table,OnPrem_Srv_04_table_7745,,DECIMAL,0,0,0,0,3308,low,FALSE,user_038,TKT-29397
101447,2025-11-07T08:00:00,112,OnPrem,OnPrem_Srv_02,dev,drop_column,column,OnPrem_Srv_02_column_4943,VARCHAR,,0,2,0,0,5908,low,FALSE,user_002,TKT-63130
101448,2025-11-07T16:00:00,113,PostgreSQL,Returns,dev,drop_column,index,Returns_index_8983,DATE,,0,0,0,0,1383,low,FALSE,user_043,TKT-71833
101449,2025-11-07T16:00:00,113,PostgreSQL,Orders,prod,add_column,column,Orders_column_7473,,BIGINT,2,0,0,0,11838,medium,FALSE,user_004,TKT-12536
101450,2025-11-07T16:00:00,113,Qlik,Qlik_App_09,prod,add_column,column,Qlik_App_09_column_4999,,BOOLEAN,2,0,0,0,294,low,FALSE,user_023,TKT-21104
101451,2025-11-07T16:00:00,113,DataWarehouse,Staging,dev,add_table,table,Staging_table_0562,,,0,0,1,0,57620,low,FALSE,user_040,TKT-33255
101452,2025-11-07T16:00:00,113,DataWarehouse,Mart,prod,modify_type,index,Mart_index_3561,DECIMAL,TIMESTAMP,0,0,0,0,20615,medium,FALSE,user_017,TKT-66959
101453,2025-11-07T16:00:00,113,DataWarehouse,Mart,prod,add_column,table,Mart_table_4943,,VARCHAR,1,0,0,0,39464,low,FALSE,user_027,TKT-55252
101454,2025-11-07T16:00:00,113,BigData,Spark_Cluster_C,prod,add_view,table,Spark_Cluster_C_table_7607,,,0,0,0,0,17960,low,TRUE,user_010,TKT-77050
101455,2025-11-07T16:00:00,113,BigData,Spark_Cluster_C,prod,add_column,column,Spark_Cluster_C_column_3226,,BOOLEAN,2,0,0,0,134989,medium,FALSE,user_025,TKT-14942
101456,2025-11-07T16:00:00,113,Glue,Glue_Job_017,prod,add_table,table,Glue_Job_017_table_4069,,,0,0,1,0,2828,medium,FALSE,user_029,TKT-35688
101457,2025-11-07T16:00:00,113,Glue,Glue_Job_020,prod,add_column,table,Glue_Job_020_table_8274,,TIMESTAMP,3,0,0,0,12314,medium,FALSE,user_002,TKT-83795
101458,2025-11-07T16:00:00,113,Glue,Glue_Job_019,dev,add_index,column,Glue_Job_019_column_2597,,,0,0,0,0,8833,medium,TRUE,user_041,TKT-86456
101459,2025-11-07T16:00:00,113,OnPrem,OnPrem_Srv_01,dev,add_column,table,OnPrem_Srv_01_table_9712,,DECIMAL,1,0,0,0,1085,medium,TRUE,user_048,TKT-63269
101460,2025-11-08T00:00:00,114,PostgreSQL,Pricing,prod,add_column,table,Pricing_table_6327,,DECIMAL,4,0,0,0,10460,low,FALSE,user_017,TKT-30840
101461,2025-11-08T00:00:00,114,Qlik,Qlik_App_04,dev,add_column,table,Qlik_App_04_table_7231,,BIGINT,2,0,0,0,6529,high,FALSE,user_041,TKT-56221
101462,2025-11-08T00:00:00,114,DataWarehouse,Mart,prod,drop_column,index,Mart_index_8517,VARCHAR,,0,1,0,0,106800,low,FALSE,user_018,TKT-21932
101463,2025-11-08T00:00:00,114,DataWarehouse,Core,prod,drop_column,column,Core_column_8002,TIMESTAMP,,0,3,0,0,14568,medium,FALSE,user_048,TKT-68447
101464,2025-11-08T00:00:00,114,DataWarehouse,Staging,prod,add_column,table,Staging_table_6443,,BOOLEAN,6,0,0,0,82756,low,FALSE,user_028,TKT-35379
101465,2025-11-08T00:00:00,114,BigData,Hadoop_Cluster_A,dev,add_column,table,Hadoop_Cluster_A_table_5339,,DATE,3,0,0,0,17078,low,FALSE,user_032,TKT-64800
101466,2025-11-08T00:00:00,114,BigData,Hadoop_Cluster_A,prod,add_table,table,Hadoop_Cluster_A_table_8534,,,0,0,1,0,86238,low,FALSE,user_010,TKT-23997
101467,2025-11-08T00:00:00,114,BigData,Hadoop_Cluster_B,dev,modify_type,view,Hadoop_Cluster_B_view_1506,INTEGER,INTEGER,0,0,0,0,32387,low,FALSE,user_042,TKT-29431
101468,2025-11-08T00:00:00,114,BigData,Spark_Cluster_C,prod,add_table,column,Spark_Cluster_C_column_1628,,,0,0,1,0,16814,high,TRUE,user_041,TKT-24837
101469,2025-11-08T00:00:00,114,Glue,Glue_Job_013,prod,add_column,table,Glue_Job_013_table_1668,,BIGINT,4,0,0,0,1358,medium,FALSE,user_020,TKT-64711
101470,2025-11-08T00:00:00,114,Glue,Glue_Job_014,dev,add_table,table,Glue_Job_014_table_1497,,,0,0,1,0,3036,low,FALSE,user_011,TKT-68475
101471,2025-11-08T00:00:00,114,Glue,Glue_Job_016,prod,add_column,table,Glue_Job_016_table_1442,,BOOLEAN,2,0,0,0,25708,high,FALSE,user_049,TKT-33386
101472,2025-11-08T00:00:00,114,Glue,Glue_Job_003,prod,drop_column,table,Glue_Job_003_table_4582,VARCHAR,,0,1,0,0,1498,low,FALSE,user_042,TKT-83590
101473,2025-11-08T00:00:00,114,Glue,Glue_Job_012,prod,modify_type,table,Glue_Job_012_table_3339,DATE,DATE,0,0,0,0,4722,low,FALSE,user_017,TKT-30029
101474,2025-11-08T00:00:00,114,OnPrem,OnPrem_Srv_02,dev,add_table,column,OnPrem_Srv_02_column_9772,,,0,0,1,0,8017,low,FALSE,user_035,TKT-90385
101475,2025-11-08T08:00:00,115,PostgreSQL,Returns,dev,add_column,table,Returns_table_4339,,TIMESTAMP,2,0,0,0,1767,low,FALSE,user_006,TKT-88666
101476,2025-11-08T08:00:00,115,Qlik,Qlik_App_10,prod,add_table,table,Qlik_App_10_table_2338,,,0,0,1,0,3775,low,TRUE,user_023,TKT-86944
101477,2025-11-08T08:00:00,115,Qlik,Qlik_App_08,prod,modify_type,table,Qlik_App_08_table_6000,INTEGER,TEXT,0,0,0,0,3565,low,TRUE,user_041,TKT-91039
101478,2025-11-08T08:00:00,115,DataWarehouse,Mart,dev,drop_column,index,Mart_index_7641,BOOLEAN,,0,0,0,0,10252,medium,FALSE,user_047,TKT-24444
101479,2025-11-08T08:00:00,115,DataWarehouse,Core,prod,modify_type,table,Core_table_6011,DATE,TIMESTAMP,0,0,0,0,78469,low,FALSE,user_020,TKT-78642
101480,2025-11-08T08:00:00,115,DataWarehouse,Staging,dev,add_column,column,Staging_column_0948,,DECIMAL,1,0,0,0,7857,low,FALSE,user_024,TKT-12496
101481,2025-11-08T08:00:00,115,BigData,Spark_Cluster_C,prod,add_column,table,Spark_Cluster_C_table_3496,,INTEGER,4,0,0,0,58171,low,TRUE,user_022,TKT-23573
101482,2025-11-08T08:00:00,115,BigData,Spark_Cluster_C,prod,add_column,column,Spark_Cluster_C_column_1795,,BIGINT,2,0,0,0,22307,high,TRUE,user_033,TKT-15826
101483,2025-11-08T08:00:00,115,BigData,Hadoop_Cluster_B,prod,add_table,view,Hadoop_Cluster_B_view_2077,,,0,0,1,0,23352,medium,FALSE,user_034,TKT-88085
101484,2025-11-08T08:00:00,115,BigData,Spark_Cluster_C,dev,add_table,column,Spark_Cluster_C_column_4929,,,0,0,1,0,53976,medium,FALSE,user_020,TKT-22988
101485,2025-11-08T08:00:00,115,BigData,Spark_Cluster_C,prod,modify_type,table,Spark_Cluster_C_table_9536,VARCHAR,VARCHAR,0,0,0,0,39067,medium,TRUE,user_006,TKT-34553
101486,2025-11-08T08:00:00,115,Glue,Glue_Job_007,prod,add_column,index,Glue_Job_007_index_5765,,DECIMAL,3,0,0,0,9586,low,TRUE,user_022,TKT-92922
101487,2025-11-08T08:00:00,115,Glue,Glue_Job_019,prod,drop_table,column,Glue_Job_019_column_9317,,,0,0,0,1,4259,medium,FALSE,user_015,TKT-35746
101488,2025-11-08T08:00:00,115,Glue,Glue_Job_005,prod,drop_column,column,Glue_Job_005_column_9845,TEXT,,0,1,0,0,762,low,FALSE,user_035,TKT-15402
101489,2025-11-08T08:00:00,115,Glue,Glue_Job_016,prod,drop_column,view,Glue_Job_016_view_5497,TIMESTAMP,,0,2,0,0,777,low,TRUE,user_001,TKT-43439
101490,2025-11-08T08:00:00,115,Glue,Glue_Job_018,dev,add_column,column,Glue_Job_018_column_0397,,BIGINT,2,0,0,0,872,high,FALSE,user_041,TKT-71725
101491,2025-11-08T08:00:00,115,OnPrem,OnPrem_Srv_01,prod,add_index,table,OnPrem_Srv_01_table_1030,,,0,0,0,0,1150,low,TRUE,user_014,TKT-28471
101492,2025-11-08T16:00:00,116,PostgreSQL,Promotions,dev,add_table,table,Promotions_table_0433,,,0,0,1,0,6504,medium,FALSE,user_048,TKT-54809
101493,2025-11-08T16:00:00,116,PostgreSQL,Audit,dev,drop_column,table,Audit_table_6556,BIGINT,,0,0,0,0,7554,high,TRUE,user_026,TKT-80545
101494,2025-11-08T16:00:00,116,Qlik,Qlik_App_03,dev,add_view,table,Qlik_App_03_table_8499,,,0,0,0,0,5220,low,FALSE,user_026,TKT-73458
101495,2025-11-08T16:00:00,116,DataWarehouse,Core,dev,add_column,table,Core_table_8106,,INTEGER,2,0,0,0,10629,low,TRUE,user_029,TKT-95902
101496,2025-11-08T16:00:00,116,DataWarehouse,Core,dev,add_column,table,Core_table_8999,,BOOLEAN,2,0,0,0,34469,low,TRUE,user_049,TKT-35682
101497,2025-11-08T16:00:00,116,DataWarehouse,Staging,prod,add_index,view,Staging_view_4498,,,0,0,0,0,25053,low,FALSE,user_047,TKT-49113
101498,2025-11-08T16:00:00,116,DataWarehouse,Staging,prod,add_column,table,Staging_table_2217,,TIMESTAMP,2,0,0,0,43837,medium,FALSE,user_008,TKT-57601
101499,2025-11-08T16:00:00,116,DataWarehouse,Staging,prod,add_column,table,Staging_table_5282,,VARCHAR,1,0,0,0,9454,low,FALSE,user_014,TKT-54054
101500,2025-11-08T16:00:00,116,BigData,Hadoop_Cluster_A,prod,modify_type,view,Hadoop_Cluster_A_view_5386,TIMESTAMP,BOOLEAN,0,0,0,0,61250,low,FALSE,user_009,TKT-60129
101501,2025-11-08T16:00:00,116,BigData,Hadoop_Cluster_A,prod,add_view,table,Hadoop_Cluster_A_table_4541,,,0,0,0,0,12037,low,FALSE,user_026,TKT-90922
101502,2025-11-08T16:00:00,116,Glue,Glue_Job_013,prod,add_index,column,Glue_Job_013_column_0994,,,0,0,0,0,11937,low,FALSE,user_012,TKT-29282
101503,2025-11-08T16:00:00,116,OnPrem,OnPrem_Srv_04,dev,add_column,table,OnPrem_Srv_04_table_5219,,DATE,0,0,0,0,2882,low,FALSE,user_043,TKT-87491
101504,2025-11-09T00:00:00,117,PostgreSQL,Catalog,dev,drop_table,column,Catalog_column_0337,,,0,0,0,1,10913,medium,FALSE,user_038,TKT-98834
101505,2025-11-09T00:00:00,117,PostgreSQL,Reporting,dev,add_column,table,Reporting_table_1300,,BOOLEAN,5,0,0,0,1521,low,FALSE,user_016,TKT-73455
101506,2025-11-09T00:00:00,117,Qlik,Qlik_App_09,dev,drop_table,view,Qlik_App_09_view_6045,,,0,0,0,1,5164,low,TRUE,user_032,TKT-89535
101507,2025-11-09T00:00:00,117,Qlik,Qlik_App_01,prod,add_index,column,Qlik_App_01_column_4991,,,0,0,0,0,33123,low,FALSE,user_003,TKT-20333
101508,2025-11-09T00:00:00,117,DataWarehouse,Mart,dev,add_column,column,Mart_column_4346,,BOOLEAN,6,0,0,0,43321,medium,FALSE,user_005,TKT-24426
101509,2025-11-09T00:00:00,117,DataWarehouse,Core,prod,add_table,view,Core_view_0194,,,0,0,1,0,23099,low,FALSE,user_009,TKT-83414
101510,2025-11-09T00:00:00,117,DataWarehouse,Mart,dev,add_column,column,Mart_column_1611,,DATE,1,0,0,0,8210,low,FALSE,user_043,TKT-65625
101511,2025-11-09T00:00:00,117,BigData,Spark_Cluster_C,dev,add_index,table,Spark_Cluster_C_table_2286,,,0,0,0,0,36749,low,TRUE,user_042,TKT-16375
101512,2025-11-09T00:00:00,117,BigData,Hadoop_Cluster_B,dev,add_column,table,Hadoop_Cluster_B_table_3923,,INTEGER,3,0,0,0,3432,low,FALSE,user_021,TKT-13754
101513,2025-11-09T00:00:00,117,BigData,Hadoop_Cluster_A,prod,modify_type,table,Hadoop_Cluster_A_table_1563,TEXT,TIMESTAMP,0,0,0,0,34399,medium,FALSE,user_038,TKT-40759
101514,2025-11-09T00:00:00,117,Glue,Glue_Job_018,prod,modify_type,view,Glue_Job_018_view_0558,VARCHAR,INTEGER,0,0,0,0,3309,low,FALSE,user_030,TKT-13819
101515,2025-11-09T00:00:00,117,OnPrem,OnPrem_Srv_07,dev,drop_column,column,OnPrem_Srv_07_column_5009,BOOLEAN,,0,0,0,0,16227,low,FALSE,user_015,TKT-58707
101516,2025-11-09T08:00:00,118,PostgreSQL,Customers,dev,add_column,view,Customers_view_9031,,DECIMAL,1,0,0,0,751,medium,FALSE,user_024,TKT-21058
101517,2025-11-09T08:00:00,118,PostgreSQL,Catalog,prod,add_table,column,Catalog_column_6467,,,0,0,1,0,9299,low,FALSE,user_007,TKT-17951
101518,2025-11-09T08:00:00,118,Qlik,Qlik_App_07,prod,add_table,column,Qlik_App_07_column_6697,,,0,0,1,0,6863,high,FALSE,user_003,TKT-92391
101519,2025-11-09T08:00:00,118,DataWarehouse,Mart,dev,modify_type,table,Mart_table_0597,BIGINT,DECIMAL,0,0,0,0,23128,low,FALSE,user_023,TKT-69690
101520,2025-11-09T08:00:00,118,DataWarehouse,Staging,dev,add_column,table,Staging_table_7852,,INTEGER,2,0,0,0,8660,medium,TRUE,user_049,TKT-76455
101521,2025-11-09T08:00:00,118,BigData,Hadoop_Cluster_B,prod,add_column,table,Hadoop_Cluster_B_table_4583,,TIMESTAMP,2,0,0,0,155308,medium,FALSE,user_026,TKT-99866
101522,2025-11-09T08:00:00,118,Glue,Glue_Job_018,dev,add_column,table,Glue_Job_018_table_9277,,VARCHAR,1,0,0,0,8458,low,TRUE,user_020,TKT-97332
101523,2025-11-09T08:00:00,118,Glue,Glue_Job_020,prod,add_table,table,Glue_Job_020_table_8199,,,0,0,1,0,5142,low,FALSE,user_003,TKT-77673
101524,2025-11-09T08:00:00,118,Glue,Glue_Job_019,prod,add_column,table,Glue_Job_019_table_2396,,DECIMAL,2,0,0,0,1629,medium,FALSE,user_047,TKT-24537
101525,2025-11-09T08:00:00,118,Glue,Glue_Job_017,prod,add_table,table,Glue_Job_017_table_0181,,,0,0,1,0,1008,high,TRUE,user_018,TKT-31063
101526,2025-11-09T08:00:00,118,OnPrem,OnPrem_Srv_09,prod,add_column,column,OnPrem_Srv_09_column_6562,,BIGINT,2,0,0,0,1362,low,FALSE,user_020,TKT-41896
101527,2025-11-09T08:00:00,118,OnPrem,OnPrem_Srv_06,prod,add_column,column,OnPrem_Srv_06_column_8734,,BIGINT,0,0,0,0,2858,low,FALSE,user_021,TKT-83637
101528,2025-11-09T08:00:00,118,OnPrem,OnPrem_Srv_07,dev,drop_column,column,OnPrem_Srv_07_column_5810,TEXT,,0,0,0,0,2929,low,TRUE,user_039,TKT-18574
101529,2025-11-09T16:00:00,119,PostgreSQL,Audit,prod,add_column,index,Audit_index_7982,,INTEGER,4,0,0,0,3910,high,TRUE,user_029,TKT-43741
101530,2025-11-09T16:00:00,119,PostgreSQL,Analytics,prod,add_column,table,Analytics_table_0439,,DATE,2,0,0,0,1030,high,FALSE,user_005,TKT-38753
101531,2025-11-09T16:00:00,119,Qlik,Qlik_App_01,prod,add_view,column,Qlik_App_01_column_9587,,,0,0,0,0,7416,low,FALSE,user_044,TKT-91395
101532,2025-11-09T16:00:00,119,Qlik,Qlik_App_09,dev,modify_type,column,Qlik_App_09_column_4221,VARCHAR,TEXT,0,0,0,0,560,low,TRUE,user_027,TKT-88030
101533,2025-11-09T16:00:00,119,BigData,Spark_Cluster_C,prod,add_view,column,Spark_Cluster_C_column_6375,,,0,0,0,0,9193,low,TRUE,user_016,TKT-66929
101534,2025-11-09T16:00:00,119,BigData,Hadoop_Cluster_A,prod,modify_type,table,Hadoop_Cluster_A_table_6985,TIMESTAMP,TIMESTAMP,0,0,0,0,15107,high,TRUE,user_024,TKT-59430
101535,2025-11-09T16:00:00,119,BigData,Spark_Cluster_C,prod,add_column,column,Spark_Cluster_C_column_0425,,DECIMAL,1,0,0,0,88593,low,FALSE,user_018,TKT-41811
101536,2025-11-09T16:00:00,119,BigData,Spark_Cluster_C,prod,modify_type,table,Spark_Cluster_C_table_5358,DATE,BOOLEAN,0,0,0,0,33678,high,FALSE,user_029,TKT-90125
101537,2025-11-09T16:00:00,119,BigData,Spark_Cluster_C,prod,add_view,table,Spark_Cluster_C_table_8580,,,0,0,0,0,13088,low,FALSE,user_019,TKT-54793
101538,2025-11-09T16:00:00,119,BigData,Hadoop_Cluster_A,prod,add_column,column,Hadoop_Cluster_A_column_8050,,TIMESTAMP,3,0,0,0,76259,medium,FALSE,user_027,TKT-69321
101539,2025-11-09T16:00:00,119,BigData,Hadoop_Cluster_A,dev,add_table,table,Hadoop_Cluster_A_table_5114,,,0,0,1,0,38679,low,FALSE,user_011,TKT-23095
101540,2025-11-09T16:00:00,119,Glue,Glue_Job_003,dev,add_column,column,Glue_Job_003_column_6585,,TEXT,2,0,0,0,23439,low,FALSE,user_032,TKT-76776
101541,2025-11-09T16:00:00,119,Glue,Glue_Job_008,prod,add_column,table,Glue_Job_008_table_8462,,BIGINT,1,0,0,0,17327,low,FALSE,user_028,TKT-60464
101542,2025-11-10T00:00:00,120,PostgreSQL,Returns,prod,drop_table,table,Returns_table_3294,,,0,0,0,1,3181,low,FALSE,user_001,TKT-17571
101543,2025-11-10T00:00:00,120,PostgreSQL,Orders,prod,add_table,table,Orders_table_4950,,,0,0,1,0,561,low,FALSE,user_013,TKT-87997
101544,2025-11-10T00:00:00,120,Qlik,Qlik_App_07,prod,add_view,view,Qlik_App_07_view_4052,,,0,0,0,0,14228,low,FALSE,user_003,TKT-66527
101545,2025-11-10T00:00:00,120,Qlik,Qlik_App_03,dev,add_table,table,Qlik_App_03_table_2262,,,0,0,1,0,1932,low,FALSE,user_024,TKT-58198
101546,2025-11-10T00:00:00,120,DataWarehouse,Staging,dev,drop_column,table,Staging_table_3834,DECIMAL,,0,3,0,0,18377,medium,FALSE,user_048,TKT-90662
101547,2025-11-10T00:00:00,120,DataWarehouse,Mart,prod,add_column,table,Mart_table_6800,,TIMESTAMP,3,0,0,0,186017,low,FALSE,user_002,TKT-12303
101548,2025-11-10T00:00:00,120,DataWarehouse,Mart,dev,add_table,column,Mart_column_3746,,,0,0,1,0,13516,medium,FALSE,user_020,TKT-25816
101549,2025-11-10T00:00:00,120,BigData,Hadoop_Cluster_B,dev,drop_table,column,Hadoop_Cluster_B_column_5607,,,0,0,0,1,3994,low,TRUE,user_019,TKT-11095
101550,2025-11-10T00:00:00,120,BigData,Hadoop_Cluster_B,prod,add_column,table,Hadoop_Cluster_B_table_0085,,INTEGER,2,0,0,0,342078,medium,TRUE,user_049,TKT-61516
101551,2025-11-10T00:00:00,120,BigData,Hadoop_Cluster_A,prod,drop_column,table,Hadoop_Cluster_A_table_8260,BIGINT,,0,0,0,0,147913,medium,FALSE,user_049,TKT-36775
101552,2025-11-10T00:00:00,120,BigData,Hadoop_Cluster_A,dev,add_column,column,Hadoop_Cluster_A_column_1250,,DECIMAL,3,0,0,0,265115,medium,FALSE,user_044,TKT-67121
101553,2025-11-10T00:00:00,120,BigData,Spark_Cluster_C,prod,add_column,table,Spark_Cluster_C_table_6168,,BIGINT,4,0,0,0,5992,low,TRUE,user_007,TKT-34373
101554,2025-11-10T00:00:00,120,Glue,Glue_Job_018,prod,add_index,table,Glue_Job_018_table_4526,,,0,0,0,0,3568,low,FALSE,user_007,TKT-51904
101555,2025-11-10T00:00:00,120,Glue,Glue_Job_004,prod,add_column,table,Glue_Job_004_table_1538,,BIGINT,2,0,0,0,557,low,FALSE,user_023,TKT-16041
101556,2025-11-10T00:00:00,120,Glue,Glue_Job_013,prod,add_column,column,Glue_Job_013_column_6761,,DATE,2,0,0,0,3992,medium,FALSE,user_021,TKT-54777
101557,2025-11-10T08:00:00,121,PostgreSQL,Audit,prod,drop_column,column,Audit_column_0609,TEXT,,0,1,0,0,2682,medium,FALSE,user_028,TKT-49248
101558,2025-11-10T08:00:00,121,PostgreSQL,Pricing,prod,add_index,table,Pricing_table_8076,,,0,0,0,0,5065,low,FALSE,user_009,TKT-40271
101559,2025-11-10T08:00:00,121,Qlik,Qlik_App_01,prod,add_index,index,Qlik_App_01_index_4015,,,0,0,0,0,9711,low,TRUE,user_023,TKT-84060
101560,2025-11-10T08:00:00,121,DataWarehouse,Mart,prod,add_table,table,Mart_table_5293,,,0,0,1,0,15095,low,TRUE,user_039,TKT-86779
101561,2025-11-10T08:00:00,121,DataWarehouse,Core,prod,add_column,table,Core_table_2163,,BOOLEAN,0,0,0,0,15290,low,FALSE,user_027,TKT-79166
101562,2025-11-10T08:00:00,121,DataWarehouse,Staging,prod,add_table,view,Staging_view_3530,,,0,0,1,0,26295,low,FALSE,user_041,TKT-24202
101563,2025-11-10T08:00:00,121,BigData,Spark_Cluster_C,dev,modify_type,table,Spark_Cluster_C_table_0973,DATE,INTEGER,0,0,0,0,42077,low,TRUE,user_007,TKT-48703
101564,2025-11-10T08:00:00,121,BigData,Hadoop_Cluster_B,dev,add_column,table,Hadoop_Cluster_B_table_2428,,DATE,1,0,0,0,32003,medium,FALSE,user_041,TKT-24508
101565,2025-11-10T08:00:00,121,BigData,Spark_Cluster_C,dev,modify_type,column,Spark_Cluster_C_column_9546,DECIMAL,VARCHAR,0,0,0,0,25811,low,FALSE,user_014,TKT-95470
101566,2025-11-10T08:00:00,121,BigData,Spark_Cluster_C,prod,modify_type,table,Spark_Cluster_C_table_9490,TIMESTAMP,BIGINT,0,0,0,0,11962,medium,FALSE,user_046,TKT-80163
101567,2025-11-10T08:00:00,121,BigData,Hadoop_Cluster_A,dev,drop_table,table,Hadoop_Cluster_A_table_3245,,,0,0,0,1,66166,low,FALSE,user_018,TKT-44225
101568,2025-11-10T08:00:00,121,Glue,Glue_Job_019,prod,modify_type,column,Glue_Job_019_column_0831,TIMESTAMP,TIMESTAMP,0,0,0,0,4828,low,FALSE,user_035,TKT-17937
101569,2025-11-10T16:00:00,122,PostgreSQL,Catalog,dev,add_column,table,Catalog_table_4937,,BOOLEAN,0,0,0,0,4813,high,TRUE,user_040,TKT-53453
101570,2025-11-10T16:00:00,122,PostgreSQL,Shipping,prod,add_index,column,Shipping_column_7878,,,0,0,0,0,700,low,FALSE,user_017,TKT-77925
101571,2025-11-10T16:00:00,122,PostgreSQL,Auth,prod,add_column,column,Auth_column_1087,,DECIMAL,0,0,0,0,7998,high,FALSE,user_012,TKT-81449
101572,2025-11-10T16:00:00,122,PostgreSQL,Notifications,dev,add_column,column,Notifications_column_6437,,VARCHAR,3,0,0,0,2465,low,TRUE,user_014,TKT-79753
101573,2025-11-10T16:00:00,122,Qlik,Qlik_App_03,prod,add_table,table,Qlik_App_03_table_3580,,,0,0,1,0,1565,medium,FALSE,user_026,TKT-52891
101574,2025-11-10T16:00:00,122,Qlik,Qlik_App_07,dev,add_index,table,Qlik_App_07_table_1754,,,0,0,0,0,31284,low,TRUE,user_034,TKT-43792
101575,2025-11-10T16:00:00,122,Qlik,Qlik_App_05,prod,add_view,table,Qlik_App_05_table_6895,,,0,0,0,0,6096,low,FALSE,user_027,TKT-75334
101576,2025-11-10T16:00:00,122,DataWarehouse,Mart,prod,modify_type,table,Mart_table_3829,VARCHAR,DATE,0,0,0,0,19479,low,FALSE,user_001,TKT-96934
101577,2025-11-10T16:00:00,122,DataWarehouse,Mart,dev,modify_type,table,Mart_table_7517,BOOLEAN,TIMESTAMP,0,0,0,0,11305,medium,FALSE,user_034,TKT-80077
101578,2025-11-10T16:00:00,122,DataWarehouse,Mart,prod,modify_type,column,Mart_column_1441,DECIMAL,DECIMAL,0,0,0,0,11410,medium,FALSE,user_044,TKT-87648
101579,2025-11-10T16:00:00,122,DataWarehouse,Core,prod,add_table,table,Core_table_3243,,,0,0,1,0,45914,high,FALSE,user_018,TKT-80665
101580,2025-11-10T16:00:00,122,BigData,Hadoop_Cluster_A,prod,modify_type,table,Hadoop_Cluster_A_table_9571,TEXT,VARCHAR,0,0,0,0,115271,low,FALSE,user_040,TKT-74763
101581,2025-11-10T16:00:00,122,BigData,Hadoop_Cluster_B,dev,add_column,column,Hadoop_Cluster_B_column_3389,,INTEGER,0,0,0,0,31526,low,FALSE,user_009,TKT-76523
101582,2025-11-10T16:00:00,122,BigData,Hadoop_Cluster_A,prod,add_column,index,Hadoop_Cluster_A_index_1137,,TEXT,2,0,0,0,2834,low,FALSE,user_009,TKT-74005
101583,2025-11-10T16:00:00,122,Glue,Glue_Job_020,prod,drop_column,table,Glue_Job_020_table_2457,INTEGER,,0,1,0,0,728,low,FALSE,user_004,TKT-56891
101584,2025-11-10T16:00:00,122,Glue,Glue_Job_014,prod,drop_column,table,Glue_Job_014_table_9114,BOOLEAN,,0,0,0,0,2707,high,FALSE,user_031,TKT-17496
101585,2025-11-10T16:00:00,122,Glue,Glue_Job_018,prod,add_view,view,Glue_Job_018_view_1239,,,0,0,0,0,5159,low,TRUE,user_032,TKT-99011
