edge_id,timestamp,src_system,src_component,src_object_name,dst_system,dst_component,dst_object_name,relation_type,change_id,is_breaking
501341,2025-11-04T16:00:00,OnPrem,OnPrem_Srv_09,OnPrem_Srv_09_table_3407,Qlik,Qlik_App_02,Qlik_App_02_table_5701,derives,101341,FALSE
501342,2025-11-04T16:00:00,Qlik,Qlik_App_07,Qlik_App_07_table_9570,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_6815,derives,101342,FALSE
501343,2025-11-04T16:00:00,Glue,Glue_Job_011,Glue_Job_011_table_9740,Glue,Glue_Job_014,Glue_Job_014_table_6711,copies,101343,TRUE
501344,2025-11-04T16:00:00,OnPrem,OnPrem_Srv_09,OnPrem_Srv_09_table_9918,PostgreSQL,Inventory,Inventory_table_6273,derives,101344,FALSE
501345,2025-11-04T16:00:00,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_2537,Glue,Glue_Job_011,Glue_Job_011_table_3260,derives,101345,FALSE
501346,2025-11-05T00:00:00,OnPrem,OnPrem_Srv_01,OnPrem_Srv_01_table_8389,Qlik,Qlik_App_09,Qlik_App_09_table_7808,derives,101346,FALSE
501347,2025-11-05T00:00:00,PostgreSQL,Audit,Audit_table_4806,PostgreSQL,Accounts,Accounts_table_4484,derives,101347,FALSE
501348,2025-11-05T00:00:00,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_7512,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_9966,joins,101348,FALSE
501349,2025-11-05T00:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_6820,DataWarehouse,Staging,Staging_table_6072,aggregates,101349,FALSE
501350,2025-11-05T00:00:00,OnPrem,OnPrem_Srv_01,OnPrem_Srv_01_table_7882,Qlik,Qlik_App_10,Qlik_App_10_table_3593,derives,101350,FALSE
501351,2025-11-05T00:00:00,Glue,Glue_Job_006,Glue_Job_006_table_4412,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_4842,copies,101351,TRUE
501352,2025-11-05T00:00:00,PostgreSQL,Pricing,Pricing_table_9174,Qlik,Qlik_App_10,Qlik_App_10_table_0231,aggregates,101352,TRUE
501353,2025-11-05T00:00:00,Glue,Glue_Job_001,Glue_Job_001_table_1077,Glue,Glue_Job_004,Glue_Job_004_table_1183,copies,101353,TRUE
501354,2025-11-05T00:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_1905,DataWarehouse,Core,Core_table_5270,aggregates,101354,FALSE
501355,2025-11-05T00:00:00,PostgreSQL,Pricing,Pricing_table_9976,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_3723,derives,101355,FALSE
501356,2025-11-05T00:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_1714,Glue,Glue_Job_002,Glue_Job_002_table_7873,derives,101356,FALSE
501357,2025-11-05T08:00:00,Glue,Glue_Job_010,Glue_Job_010_table_1759,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_5781,copies,101357,TRUE
501358,2025-11-05T08:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_2087,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_3156,copies,101358,FALSE
501359,2025-11-05T08:00:00,Qlik,Qlik_App_06,Qlik_App_06_table_7182,DataWarehouse,Staging,Staging_table_0045,derives,101359,FALSE
501360,2025-11-05T08:00:00,Qlik,Qlik_App_01,Qlik_App_01_table_4849,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_9906,copies,101360,FALSE
501361,2025-11-05T08:00:00,PostgreSQL,Promotions,Promotions_table_8171,Glue,Glue_Job_018,Glue_Job_018_table_0634,copies,101361,FALSE
501362,2025-11-05T08:00:00,Glue,Glue_Job_006,Glue_Job_006_table_6450,DataWarehouse,Mart,Mart_table_8540,derives,101362,TRUE
501363,2025-11-05T08:00:00,DataWarehouse,Core,Core_table_9645,Qlik,Qlik_App_06,Qlik_App_06_table_0536,derives,101363,FALSE
501364,2025-11-05T08:00:00,Qlik,Qlik_App_09,Qlik_App_09_table_7761,DataWarehouse,Mart,Mart_table_9641,copies,101364,FALSE
501365,2025-11-05T08:00:00,DataWarehouse,Core,Core_table_9908,DataWarehouse,Core,Core_table_7124,derives,101365,FALSE
501366,2025-11-05T08:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_7697,BigData,Spark_Cluster_C,Spark_Cluster_C_table_6533,copies,101366,FALSE
501367,2025-11-05T08:00:00,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_6281,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_5351,derives,101367,TRUE
501368,2025-11-05T16:00:00,Glue,Glue_Job_013,Glue_Job_013_table_6086,DataWarehouse,Mart,Mart_table_6487,joins,101368,FALSE
501369,2025-11-05T16:00:00,Glue,Glue_Job_006,Glue_Job_006_table_7037,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_6727,copies,101369,TRUE
501370,2025-11-05T16:00:00,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_3471,BigData,Spark_Cluster_C,Spark_Cluster_C_table_4061,derives,101370,FALSE
501371,2025-11-05T16:00:00,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_0662,DataWarehouse,Staging,Staging_table_5437,derives,101371,FALSE
501372,2025-11-05T16:00:00,Qlik,Qlik_App_10,Qlik_App_10_table_0035,BigData,Spark_Cluster_C,Spark_Cluster_C_table_7619,copies,101372,TRUE
501373,2025-11-05T16:00:00,PostgreSQL,Catalog,Catalog_table_3101,DataWarehouse,Mart,Mart_table_1576,derives,101373,FALSE
501374,2025-11-05T16:00:00,DataWarehouse,Mart,Mart_table_6467,Glue,Glue_Job_003,Glue_Job_003_table_7998,copies,101374,FALSE
501375,2025-11-05T16:00:00,Glue,Glue_Job_016,Glue_Job_016_table_0834,PostgreSQL,Auth,Auth_table_7228,aggregates,101375,FALSE
501376,2025-11-05T16:00:00,Glue,Glue_Job_020,Glue_Job_020_table_1594,DataWarehouse,Mart,Mart_table_4603,copies,101376,TRUE
501377,2025-11-05T16:00:00,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_9001,PostgreSQL,Reporting,Reporting_table_2879,aggregates,101377,FALSE
501378,2025-11-05T16:00:00,PostgreSQL,Accounts,Accounts_table_3688,DataWarehouse,Staging,Staging_table_3046,derives,101378,TRUE
501379,2025-11-05T16:00:00,PostgreSQL,Audit,Audit_table_3975,Glue,Glue_Job_006,Glue_Job_006_table_9376,derives,101379,FALSE
501380,2025-11-05T16:00:00,DataWarehouse,Mart,Mart_table_7302,DataWarehouse,Core,Core_table_0349,copies,101380,FALSE
501381,2025-11-05T16:00:00,Qlik,Qlik_App_09,Qlik_App_09_table_6814,BigData,Spark_Cluster_C,Spark_Cluster_C_table_0911,copies,101381,FALSE
501382,2025-11-05T16:00:00,DataWarehouse,Staging,Staging_table_7155,OnPrem,OnPrem_Srv_09,OnPrem_Srv_09_table_0593,derives,101382,FALSE
501383,2025-11-06T00:00:00,PostgreSQL,Shipping,Shipping_table_7487,PostgreSQL,Reporting,Reporting_table_2022,aggregates,101383,FALSE
501384,2025-11-06T00:00:00,Glue,Glue_Job_004,Glue_Job_004_table_7045,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_3965,copies,101384,FALSE
501385,2025-11-06T00:00:00,Glue,Glue_Job_016,Glue_Job_016_table_2075,Qlik,Qlik_App_09,Qlik_App_09_table_6038,derives,101385,FALSE
501386,2025-11-06T00:00:00,OnPrem,OnPrem_Srv_09,OnPrem_Srv_09_table_0561,PostgreSQL,Suppliers,Suppliers_table_7547,aggregates,101386,FALSE
501387,2025-11-06T00:00:00,DataWarehouse,Mart,Mart_table_2264,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_0283,joins,101387,FALSE
501388,2025-11-06T00:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_3791,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_2024,joins,101388,FALSE
501389,2025-11-06T00:00:00,OnPrem,OnPrem_Srv_02,OnPrem_Srv_02_table_5732,Glue,Glue_Job_006,Glue_Job_006_table_0896,copies,101389,FALSE
501390,2025-11-06T00:00:00,DataWarehouse,Staging,Staging_table_7637,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_6663,derives,101390,TRUE
501391,2025-11-06T08:00:00,Qlik,Qlik_App_06,Qlik_App_06_table_4418,Glue,Glue_Job_020,Glue_Job_020_table_3700,copies,101391,FALSE
501392,2025-11-06T08:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_4579,Glue,Glue_Job_018,Glue_Job_018_table_4463,derives,101392,TRUE
501393,2025-11-06T08:00:00,Qlik,Qlik_App_05,Qlik_App_05_table_0191,DataWarehouse,Staging,Staging_table_4995,derives,101393,FALSE
501394,2025-11-06T08:00:00,PostgreSQL,Catalog,Catalog_table_7941,Glue,Glue_Job_013,Glue_Job_013_table_2223,derives,101394,FALSE
501395,2025-11-06T08:00:00,Glue,Glue_Job_003,Glue_Job_003_table_3518,Glue,Glue_Job_012,Glue_Job_012_table_4778,joins,101395,FALSE
501396,2025-11-06T08:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_1074,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_2193,aggregates,101396,FALSE
501397,2025-11-06T08:00:00,Qlik,Qlik_App_05,Qlik_App_05_table_7671,PostgreSQL,Compliance,Compliance_table_2922,derives,101397,FALSE
501398,2025-11-06T08:00:00,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_3125,OnPrem,OnPrem_Srv_05,OnPrem_Srv_05_table_1754,aggregates,101398,FALSE
501399,2025-11-06T08:00:00,Qlik,Qlik_App_04,Qlik_App_04_table_5495,DataWarehouse,Core,Core_table_2710,copies,101399,FALSE
501400,2025-11-06T08:00:00,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_2453,PostgreSQL,Billing,Billing_table_2084,copies,101400,TRUE
501401,2025-11-06T08:00:00,Glue,Glue_Job_018,Glue_Job_018_table_8667,Glue,Glue_Job_003,Glue_Job_003_table_4270,aggregates,101401,FALSE
501402,2025-11-06T08:00:00,OnPrem,OnPrem_Srv_02,OnPrem_Srv_02_table_4047,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_3822,copies,101402,FALSE
501403,2025-11-06T08:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_8890,Qlik,Qlik_App_02,Qlik_App_02_table_9281,joins,101403,FALSE
501404,2025-11-06T08:00:00,Glue,Glue_Job_015,Glue_Job_015_table_8404,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_9774,derives,101404,FALSE
501405,2025-11-06T08:00:00,OnPrem,OnPrem_Srv_09,OnPrem_Srv_09_table_1025,Qlik,Qlik_App_03,Qlik_App_03_table_9845,aggregates,101405,FALSE
501406,2025-11-06T08:00:00,DataWarehouse,Mart,Mart_table_3575,DataWarehouse,Core,Core_table_5724,aggregates,101406,TRUE
501407,2025-11-06T16:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_5524,Glue,Glue_Job_007,Glue_Job_007_table_3850,aggregates,101407,FALSE
501408,2025-11-06T16:00:00,Glue,Glue_Job_015,Glue_Job_015_table_7233,PostgreSQL,Catalog,Catalog_table_8094,joins,101408,FALSE
501409,2025-11-06T16:00:00,Qlik,Qlik_App_09,Qlik_App_09_table_2488,BigData,Spark_Cluster_C,Spark_Cluster_C_table_1359,copies,101409,FALSE
501410,2025-11-06T16:00:00,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_4837,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_0460,derives,101410,FALSE
501411,2025-11-06T16:00:00,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_8936,DataWarehouse,Staging,Staging_table_4529,aggregates,101411,FALSE
501412,2025-11-06T16:00:00,PostgreSQL,Inventory,Inventory_table_8261,OnPrem,OnPrem_Srv_05,OnPrem_Srv_05_table_5640,derives,101412,FALSE
501413,2025-11-06T16:00:00,PostgreSQL,Auth,Auth_table_6227,PostgreSQL,Suppliers,Suppliers_table_5744,aggregates,101413,FALSE
501414,2025-11-06T16:00:00,PostgreSQL,Promotions,Promotions_table_7703,Qlik,Qlik_App_08,Qlik_App_08_table_7579,aggregates,101414,FALSE
501415,2025-11-06T16:00:00,Qlik,Qlik_App_04,Qlik_App_04_table_1714,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_9541,copies,101415,FALSE
501416,2025-11-06T16:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_9672,Glue,Glue_Job_015,Glue_Job_015_table_2441,copies,101416,FALSE
501417,2025-11-06T16:00:00,Qlik,Qlik_App_02,Qlik_App_02_table_5364,BigData,Spark_Cluster_C,Spark_Cluster_C_table_3167,copies,101417,FALSE
501418,2025-11-06T16:00:00,DataWarehouse,Mart,Mart_table_4307,Qlik,Qlik_App_05,Qlik_App_05_table_4228,joins,101418,FALSE
501419,2025-11-07T00:00:00,PostgreSQL,Payments,Payments_table_8014,Qlik,Qlik_App_09,Qlik_App_09_table_3045,copies,101419,FALSE
501420,2025-11-07T00:00:00,Qlik,Qlik_App_02,Qlik_App_02_table_4591,PostgreSQL,Orders,Orders_table_9386,derives,101420,FALSE
501421,2025-11-07T00:00:00,OnPrem,OnPrem_Srv_01,OnPrem_Srv_01_table_4177,Qlik,Qlik_App_06,Qlik_App_06_table_7962,derives,101421,FALSE
501422,2025-11-07T00:00:00,Glue,Glue_Job_015,Glue_Job_015_table_9555,PostgreSQL,Returns,Returns_table_0555,derives,101422,FALSE
501423,2025-11-07T00:00:00,DataWarehouse,Core,Core_table_3335,Qlik,Qlik_App_09,Qlik_App_09_table_2199,derives,101423,FALSE
501424,2025-11-07T00:00:00,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_5259,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_8028,copies,101424,FALSE
501425,2025-11-07T00:00:00,Glue,Glue_Job_006,Glue_Job_006_table_3246,DataWarehouse,Mart,Mart_table_7236,derives,101425,FALSE
501426,2025-11-07T00:00:00,PostgreSQL,Inventory,Inventory_table_7751,Qlik,Qlik_App_05,Qlik_App_05_table_5335,aggregates,101426,FALSE
501427,2025-11-07T00:00:00,Glue,Glue_Job_017,Glue_Job_017_table_3531,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_5086,derives,101427,FALSE
501428,2025-11-07T00:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_5280,DataWarehouse,Mart,Mart_table_2470,derives,101428,FALSE
501429,2025-11-07T00:00:00,DataWarehouse,Mart,Mart_table_8309,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_7987,derives,101429,FALSE
501430,2025-11-07T08:00:00,DataWarehouse,Mart,Mart_table_0824,BigData,Spark_Cluster_C,Spark_Cluster_C_table_7877,copies,101430,FALSE
501431,2025-11-07T08:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_4342,Glue,Glue_Job_008,Glue_Job_008_table_9832,derives,101431,FALSE
501432,2025-11-07T08:00:00,DataWarehouse,Staging,Staging_table_3369,DataWarehouse,Mart,Mart_table_5472,copies,101432,FALSE
501433,2025-11-07T08:00:00,PostgreSQL,Suppliers,Suppliers_table_0034,Glue,Glue_Job_005,Glue_Job_005_table_8488,copies,101433,FALSE
501434,2025-11-07T08:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_3567,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_3804,derives,101434,FALSE
501435,2025-11-07T08:00:00,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_7163,PostgreSQL,Pricing,Pricing_table_8352,copies,101435,FALSE
501436,2025-11-07T08:00:00,PostgreSQL,Promotions,Promotions_table_4091,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_8964,aggregates,101436,FALSE
501437,2025-11-07T08:00:00,DataWarehouse,Core,Core_table_4001,Qlik,Qlik_App_10,Qlik_App_10_table_4546,joins,101437,FALSE
501438,2025-11-07T08:00:00,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_8182,BigData,Spark_Cluster_C,Spark_Cluster_C_table_4444,derives,101438,FALSE
501439,2025-11-07T08:00:00,DataWarehouse,Mart,Mart_table_7656,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_5418,copies,101439,FALSE
501440,2025-11-07T08:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_0800,Glue,Glue_Job_011,Glue_Job_011_table_3823,copies,101440,FALSE
501441,2025-11-07T08:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_3854,BigData,Spark_Cluster_C,Spark_Cluster_C_table_4683,derives,101441,FALSE
501442,2025-11-07T08:00:00,OnPrem,OnPrem_Srv_03,OnPrem_Srv_03_table_1610,Glue,Glue_Job_018,Glue_Job_018_table_9068,derives,101442,TRUE
501443,2025-11-07T08:00:00,Qlik,Qlik_App_10,Qlik_App_10_table_7881,Qlik,Qlik_App_09,Qlik_App_09_table_2116,aggregates,101443,FALSE
501444,2025-11-07T08:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_8422,Qlik,Qlik_App_09,Qlik_App_09_table_2781,copies,101444,FALSE
501445,2025-11-07T08:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_7850,Qlik,Qlik_App_04,Qlik_App_04_table_2712,derives,101445,TRUE
501446,2025-11-07T08:00:00,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_1961,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_7903,derives,101446,FALSE
501447,2025-11-07T08:00:00,PostgreSQL,Payments,Payments_table_5592,Glue,Glue_Job_009,Glue_Job_009_table_5384,copies,101447,FALSE
501448,2025-11-07T16:00:00,Glue,Glue_Job_020,Glue_Job_020_table_5307,Glue,Glue_Job_016,Glue_Job_016_table_8134,derives,101448,FALSE
501449,2025-11-07T16:00:00,OnPrem,OnPrem_Srv_08,OnPrem_Srv_08_table_9639,PostgreSQL,Auth,Auth_table_1372,copies,101449,FALSE
501450,2025-11-07T16:00:00,PostgreSQL,Inventory,Inventory_table_5307,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_4515,copies,101450,FALSE
501451,2025-11-07T16:00:00,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_9322,PostgreSQL,Inventory,Inventory_table_6823,copies,101451,FALSE
501452,2025-11-07T16:00:00,Glue,Glue_Job_010,Glue_Job_010_table_5404,OnPrem,OnPrem_Srv_02,OnPrem_Srv_02_table_5186,derives,101452,FALSE
501453,2025-11-07T16:00:00,PostgreSQL,Suppliers,Suppliers_table_1569,OnPrem,OnPrem_Srv_09,OnPrem_Srv_09_table_9515,derives,101453,FALSE
501454,2025-11-07T16:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_9305,Glue,Glue_Job_008,Glue_Job_008_table_4809,joins,101454,FALSE
501455,2025-11-07T16:00:00,Qlik,Qlik_App_04,Qlik_App_04_table_8370,OnPrem,OnPrem_Srv_05,OnPrem_Srv_05_table_8468,copies,101455,FALSE
501456,2025-11-07T16:00:00,Glue,Glue_Job_018,Glue_Job_018_table_7686,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_8274,derives,101456,TRUE
501457,2025-11-07T16:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_7756,Qlik,Qlik_App_07,Qlik_App_07_table_8987,copies,101457,FALSE
501458,2025-11-07T16:00:00,OnPrem,OnPrem_Srv_06,OnPrem_Srv_06_table_4919,Glue,Glue_Job_002,Glue_Job_002_table_8716,aggregates,101458,FALSE
501459,2025-11-07T16:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_9966,BigData,Spark_Cluster_C,Spark_Cluster_C_table_8392,aggregates,101459,FALSE
501460,2025-11-08T00:00:00,PostgreSQL,Compliance,Compliance_table_2128,DataWarehouse,Core,Core_table_3640,aggregates,101460,FALSE
501461,2025-11-08T00:00:00,Glue,Glue_Job_018,Glue_Job_018_table_9624,Qlik,Qlik_App_05,Qlik_App_05_table_0459,copies,101461,FALSE
501462,2025-11-08T00:00:00,DataWarehouse,Core,Core_table_5636,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_4665,copies,101462,FALSE
501463,2025-11-08T00:00:00,DataWarehouse,Mart,Mart_table_2622,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_6177,derives,101463,FALSE
501464,2025-11-08T00:00:00,PostgreSQL,Notifications,Notifications_table_7489,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_9461,aggregates,101464,FALSE
501465,2025-11-08T00:00:00,DataWarehouse,Staging,Staging_table_3315,Glue,Glue_Job_018,Glue_Job_018_table_1379,derives,101465,FALSE
501466,2025-11-08T00:00:00,DataWarehouse,Mart,Mart_table_7411,PostgreSQL,Shipping,Shipping_table_0166,aggregates,101466,FALSE
501467,2025-11-08T00:00:00,Glue,Glue_Job_018,Glue_Job_018_table_0275,Qlik,Qlik_App_03,Qlik_App_03_table_2996,copies,101467,FALSE
501468,2025-11-08T00:00:00,DataWarehouse,Staging,Staging_table_1475,PostgreSQL,Reporting,Reporting_table_6478,copies,101468,FALSE
501469,2025-11-08T00:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_4959,PostgreSQL,Audit,Audit_table_0685,aggregates,101469,FALSE
501470,2025-11-08T00:00:00,DataWarehouse,Mart,Mart_table_6726,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_6304,copies,101470,FALSE
501471,2025-11-08T00:00:00,Qlik,Qlik_App_03,Qlik_App_03_table_6439,PostgreSQL,Payments,Payments_table_6175,derives,101471,FALSE
501472,2025-11-08T00:00:00,DataWarehouse,Core,Core_table_7529,Qlik,Qlik_App_03,Qlik_App_03_table_8757,copies,101472,TRUE
501473,2025-11-08T00:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_3146,Qlik,Qlik_App_10,Qlik_App_10_table_0875,derives,101473,FALSE
501474,2025-11-08T00:00:00,DataWarehouse,Core,Core_table_3439,BigData,Spark_Cluster_C,Spark_Cluster_C_table_2384,joins,101474,FALSE
501475,2025-11-08T08:00:00,PostgreSQL,Shipping,Shipping_table_9569,OnPrem,OnPrem_Srv_09,OnPrem_Srv_09_table_8602,derives,101475,FALSE
501476,2025-11-08T08:00:00,Glue,Glue_Job_002,Glue_Job_002_table_8442,Qlik,Qlik_App_05,Qlik_App_05_table_0142,copies,101476,FALSE
501477,2025-11-08T08:00:00,DataWarehouse,Core,Core_table_2714,DataWarehouse,Staging,Staging_table_8596,aggregates,101477,FALSE
501478,2025-11-08T08:00:00,Qlik,Qlik_App_05,Qlik_App_05_table_8653,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_0149,derives,101478,FALSE
501479,2025-11-08T08:00:00,PostgreSQL,Catalog,Catalog_table_5149,DataWarehouse,Core,Core_table_1933,copies,101479,TRUE
501480,2025-11-08T08:00:00,Qlik,Qlik_App_10,Qlik_App_10_table_6665,DataWarehouse,Mart,Mart_table_7724,derives,101480,FALSE
501481,2025-11-08T08:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_7427,DataWarehouse,Mart,Mart_table_9994,aggregates,101481,FALSE
501482,2025-11-08T08:00:00,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_7872,PostgreSQL,Audit,Audit_table_0534,derives,101482,FALSE
501483,2025-11-08T08:00:00,OnPrem,OnPrem_Srv_09,OnPrem_Srv_09_table_8048,DataWarehouse,Staging,Staging_table_0228,derives,101483,FALSE
501484,2025-11-08T08:00:00,DataWarehouse,Staging,Staging_table_6376,OnPrem,OnPrem_Srv_05,OnPrem_Srv_05_table_5137,copies,101484,FALSE
501485,2025-11-08T08:00:00,DataWarehouse,Core,Core_table_7376,Glue,Glue_Job_018,Glue_Job_018_table_1738,aggregates,101485,FALSE
501486,2025-11-08T08:00:00,PostgreSQL,Promotions,Promotions_table_2381,DataWarehouse,Core,Core_table_8687,aggregates,101486,FALSE
501487,2025-11-08T08:00:00,Qlik,Qlik_App_09,Qlik_App_09_table_6248,PostgreSQL,Returns,Returns_table_8638,derives,101487,FALSE
501488,2025-11-08T08:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_8598,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_5714,derives,101488,TRUE
501489,2025-11-08T08:00:00,PostgreSQL,Compliance,Compliance_table_1088,BigData,Hadoop_Cluster_B,Hadoop_Cluster_B_table_6777,derives,101489,FALSE
501490,2025-11-08T08:00:00,Glue,Glue_Job_019,Glue_Job_019_table_6987,PostgreSQL,Catalog,Catalog_table_9881,derives,101490,FALSE
501491,2025-11-08T08:00:00,PostgreSQL,Suppliers,Suppliers_table_5950,Qlik,Qlik_App_09,Qlik_App_09_table_0806,aggregates,101491,FALSE
501492,2025-11-08T16:00:00,Glue,Glue_Job_013,Glue_Job_013_table_0496,Glue,Glue_Job_016,Glue_Job_016_table_3593,copies,101492,FALSE
501493,2025-11-08T16:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_6137,BigData,Spark_Cluster_C,Spark_Cluster_C_table_8304,derives,101493,FALSE
501494,2025-11-08T16:00:00,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_9372,DataWarehouse,Core,Core_table_1347,joins,101494,TRUE
501495,2025-11-08T16:00:00,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_0543,BigData,Hadoop_Cluster_A,Hadoop_Cluster_A_table_0916,derives,101495,FALSE
501496,2025-11-08T16:00:00,OnPrem,OnPrem_Srv_07,OnPrem_Srv_07_table_9590,Qlik,Qlik_App_01,Qlik_App_01_table_7215,aggregates,101496,FALSE
501497,2025-11-08T16:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_0165,BigData,Spark_Cluster_C,Spark_Cluster_C_table_7968,derives,101497,FALSE
501498,2025-11-08T16:00:00,DataWarehouse,Staging,Staging_table_7422,DataWarehouse,Mart,Mart_table_6578,derives,101498,FALSE
501499,2025-11-08T16:00:00,PostgreSQL,Payments,Payments_table_3872,OnPrem,OnPrem_Srv_10,OnPrem_Srv_10_table_5514,derives,101499,FALSE
501500,2025-11-08T16:00:00,DataWarehouse,Mart,Mart_table_3475,OnPrem,OnPrem_Srv_04,OnPrem_Srv_04_table_6696,aggregates,101500,FALSE
501501,2025-11-08T16:00:00,DataWarehouse,Mart,Mart_table_6086,DataWarehouse,Core,Core_table_9038,derives,101501,FALSE
501502,2025-11-08T16:00:00,PostgreSQL,Promotions,Promotions_table_3412,Qlik,Qlik_App_07,Qlik_App_07_table_9239,aggregates,101502,FALSE
501503,2025-11-08T16:00:00,PostgreSQL,Suppliers,Suppliers_table_6390,Glue,Glue_Job_005,Glue_Job_005_table_3559,aggregates,101503,FALSE
501504,2025-11-09T00:00:00,DataWarehouse,Staging,Staging_table_5084,PostgreSQL,Orders,Orders_table_3561,derives,101504,FALSE
501505,2025-11-09T00:00:00,BigData,Spark_Cluster_C,Spark_Cluster_C_table_7061,Qlik,Qlik_App_06,Qlik_App_06_table_9262,derives,101505,FALSE
501506,2025-11-09T00:00:00,Qlik,Qlik_App_01,Qlik_App_01_table_3811,Glue,Glue_Job_019,Glue_Job_019_table_0584,copies,101506,TRUE
501507,2025-11-09T00:00:00,DataWarehouse,Core,Core_table_6138,DataWarehouse,Core,Core_table_2877,copies,101507,FALSE
